order_id,product_id,customer_id,category,supplier,region,channel,return_flag,return_risk_score
3930,8185,1364,school products,jack,North,Email,0,0.093477607
3931,6558,413,furniture,will,West,Social Media,0,0.161559502
3932,1186,1756,Beauty,kishan,South,Paid Ads,0,0.179834844
3933,3535,520,Toys,jack,West,SEO,0,0.108110319
3934,2932,1368,furniture,will,West,Paid Ads,1,0.207683368
3935,3032,387,Toys,will,South,Social Media,0,0.198834763
3936,2252,1497,furniture,will,North,SEO,0,0.180215556
3937,6509,275,school products,will,West,Paid Ads,0,0.212480128
3938,6074,353,Beauty,jack,West,SEO,0,0.120900794
3939,2881,1090,school products,jack,East,Social Media,0,0.082943858
3940,1269,1103,Beauty,jack,South,SEO,0,0.125282325
3941,2630,598,Toys,will,West,Social Media,1,0.192446812
3942,5405,1660,furniture,kishan,South,Paid Ads,0,0.13514534
3943,7139,1226,Clothing,will,South,SEO,1,0.44631644
3944,2574,1686,Clothing,kishan,West,Email,0,0.283516755
3945,2695,558,Beauty,jack,South,Social Media,0,0.125628041
3946,4258,113,Beauty,will,North,SEO,0,0.235746239
3947,4262,1115,school products,will,West,Email,0,0.150079582
3948,2445,141,Clothing,jack,West,Email,0,0.260750103
3949,7263,1313,school products,will,West,Email,1,0.150079582
3950,9411,1925,Toys,kishan,East,Email,0,0.097911082
3951,1052,730,Clothing,kishan,East,Social Media,0,0.284293871
3952,6570,589,Toys,kishan,East,SEO,0,0.108361188
3953,8579,411,furniture,will,East,Email,0,0.132932644
3954,2666,377,school products,will,West,SEO,0,0.165078746
3955,7901,1408,Beauty,kishan,North,SEO,0,0.150076118
3956,3785,1870,Clothing,will,South,Paid Ads,1,0.523809365
3957,1719,1176,school products,kishan,South,SEO,0,0.105441025
3958,9597,1859,Beauty,jack,West,Social Media,0,0.121236096
3959,7855,751,furniture,kishan,North,Social Media,0,0.112087138
3960,3294,627,Clothing,jack,South,Email,0,0.268651027
3961,9263,1343,Toys,jack,North,SEO,0,0.121825363
3962,5482,1393,furniture,jack,West,Social Media,0,0.089519153
3963,1698,1630,Beauty,kishan,East,Social Media,0,0.121513273
3964,8243,995,Clothing,kishan,North,Social Media,0,0.33716871
3965,6918,1584,Clothing,will,South,Email,0,0.41857465
3966,1348,703,furniture,will,South,Social Media,0,0.16713439
3967,6374,462,Clothing,jack,South,SEO,1,0.291436966
3968,8869,12,Beauty,kishan,East,Social Media,0,0.121513273
3969,1307,1180,furniture,will,North,Social Media,0,0.180681549
3970,4416,1708,Toys,will,North,Email,0,0.195372889
3971,5820,477,furniture,will,South,SEO,0,0.166696228
3972,4558,939,furniture,kishan,North,Social Media,0,0.112087138
3973,5478,401,Toys,will,South,SEO,0,0.198333286
3974,7531,808,Beauty,jack,North,SEO,0,0.135991048
3975,5620,177,school products,kishan,East,Social Media,0,0.092120444
3976,3985,1365,school products,will,East,Email,1,0.136299925
3977,9112,57,Toys,will,West,SEO,0,0.191957585
3978,9467,1879,Beauty,kishan,West,Paid Ads,0,0.173924789
3979,3547,1876,Clothing,will,West,Social Media,0,0.437082737
3980,1336,448,Toys,will,North,SEO,0,0.213760243
3981,3979,203,school products,jack,East,SEO,0,0.082704494
3982,4968,1721,Beauty,kishan,East,SEO,0,0.121177311
3983,1910,1657,furniture,will,East,Social Media,0,0.146907997
3984,2996,738,Beauty,kishan,South,Paid Ads,1,0.179834844
3985,4129,202,Beauty,kishan,North,SEO,0,0.150076118
3986,6447,1354,school products,jack,North,SEO,0,0.103508822
3987,7129,363,school products,jack,West,Email,0,0.08265357
3988,6850,892,Clothing,kishan,South,Social Media,0,0.316419754
3989,5204,454,Clothing,jack,South,Social Media,0,0.292088081
3990,8446,356,Toys,jack,East,SEO,0,0.097740952
3991,9519,216,furniture,will,West,Email,0,0.146429591
3992,1314,972,Clothing,jack,North,SEO,0,0.311293724
3993,2134,555,school products,jack,South,SEO,1,0.09507647
3994,5876,887,Beauty,will,East,Social Media,0,0.194611888
3995,9102,23,Toys,will,North,Email,1,0.195372889
3996,9347,155,Clothing,kishan,East,SEO,0,0.283653169
3997,6592,1210,Beauty,jack,North,Social Media,0,0.136361708
3998,2724,249,Beauty,will,East,SEO,0,0.19411848
3999,4343,749,Clothing,jack,North,SEO,0,0.311293724
4000,1886,805,furniture,kishan,West,Email,0,0.089419494
4001,1721,134,furniture,jack,North,Email,0,0.091056716
4002,8678,321,Toys,jack,North,Email,0,0.110237335
4003,4357,390,furniture,jack,North,SEO,0,0.100857045
4004,1870,434,Toys,will,East,Paid Ads,0,0.224635142
4005,7751,1046,school products,will,South,Email,0,0.155331725
4006,1497,873,Clothing,kishan,North,Paid Ads,1,0.408972798
4007,2756,1624,Beauty,jack,North,Paid Ads,0,0.176808825
4008,2117,1689,Toys,kishan,West,Paid Ads,0,0.156523523
4009,3828,1149,furniture,kishan,North,Social Media,0,0.112087138
4010,2647,1103,Toys,will,West,SEO,0,0.191957585
4011,7992,858,Toys,jack,North,Email,1,0.110237335
4012,7771,1992,furniture,jack,East,SEO,0,0.080537819
4013,1142,51,furniture,kishan,South,SEO,0,0.102745421
4014,3761,1752,Clothing,jack,South,Social Media,0,0.292088081
4015,4435,176,Beauty,will,South,Social Media,0,0.219714616
4016,7622,870,Clothing,kishan,East,Social Media,1,0.284293871
4017,8069,253,Clothing,kishan,West,SEO,0,0.307034216
4018,5512,966,furniture,will,South,Paid Ads,0,0.214442771
4019,2848,1270,furniture,will,East,SEO,0,0.146513533
4020,3696,739,Beauty,will,East,Social Media,1,0.194611888
4021,2717,1130,Toys,will,North,SEO,0,0.213760243
4022,4072,1217,Clothing,will,West,Social Media,0,0.437082737
4023,3786,1340,Beauty,will,East,Social Media,0,0.194611888
4024,4791,302,Clothing,kishan,West,Email,0,0.283516755
4025,4871,548,Toys,jack,South,Paid Ads,0,0.146950778
4026,2806,1978,Clothing,jack,South,Social Media,0,0.292088081
4027,2504,716,school products,kishan,South,Email,0,0.095242451
4028,4308,1958,Beauty,jack,North,Paid Ads,0,0.176808825
4029,8117,779,furniture,jack,North,Social Media,0,0.101143154
4030,6048,268,Clothing,kishan,West,Paid Ads,0,0.376801455
4031,9263,1194,Beauty,jack,West,Paid Ads,1,0.158017592
4032,2690,1010,Beauty,jack,North,SEO,0,0.135991048
4033,4303,551,Clothing,kishan,East,Email,0,0.26125142
4034,4113,1479,furniture,jack,West,Paid Ads,1,0.117969907
4035,8850,1675,furniture,will,West,SEO,0,0.161133127
4036,7416,1316,Clothing,kishan,South,Paid Ads,1,0.386380896
4037,2504,1588,Beauty,jack,West,SEO,0,0.120900794
4038,9924,1823,furniture,jack,West,Social Media,0,0.089519153
4039,4924,1825,Clothing,will,East,Social Media,1,0.409652787
4040,9615,1165,Clothing,kishan,West,SEO,1,0.307034216
4041,5485,1170,Clothing,kishan,East,Social Media,0,0.284293871
4042,9100,1449,Beauty,jack,South,Social Media,0,0.125628041
4043,9684,314,furniture,will,North,Social Media,0,0.180681549
4044,1191,184,Beauty,will,South,Paid Ads,0,0.276956974
4045,9690,1688,school products,will,East,SEO,0,0.150165249
4046,5917,713,furniture,will,East,Email,0,0.132932644
4047,6831,128,Beauty,will,West,Email,0,0.194013463
4048,5322,1311,furniture,will,West,SEO,0,0.161133127
4049,7999,1847,school products,kishan,North,Paid Ads,0,0.150208456
4050,8282,1277,Toys,jack,East,Social Media,0,0.098019185
4051,2874,1802,Clothing,jack,East,Social Media,0,0.261487591
4052,5763,700,Beauty,will,South,Paid Ads,0,0.276956974
4053,9464,386,school products,kishan,North,Email,0,0.103687837
4054,2051,1254,school products,kishan,South,SEO,0,0.105441025
4055,8538,271,furniture,will,West,SEO,0,0.161133127
4056,8411,1795,furniture,jack,West,Paid Ads,0,0.117969907
4057,7320,811,Clothing,will,South,Social Media,0,0.447095242
4058,3105,415,furniture,kishan,West,Social Media,0,0.099344397
4059,1307,198,Beauty,will,South,Social Media,1,0.219714616
4060,8737,1347,Beauty,jack,East,SEO,0,0.109455189
4061,4359,1080,Beauty,jack,East,Email,0,0.098911283
4062,4176,831,Toys,kishan,West,SEO,0,0.119707773
4063,2251,1227,Beauty,will,North,Paid Ads,1,0.296239627
4064,6366,1807,furniture,will,East,SEO,0,0.146513533
4065,2517,1645,furniture,kishan,West,Paid Ads,1,0.130470318
4066,7226,628,Beauty,will,North,SEO,0,0.235746239
4067,6305,604,school products,kishan,West,Email,0,0.091801254
4068,6869,1162,school products,will,South,Paid Ads,0,0.219352428
4069,9039,1446,school products,jack,West,Social Media,0,0.091903298
4070,5891,1839,Clothing,kishan,South,Social Media,0,0.316419754
4071,5992,1081,Toys,will,East,SEO,1,0.175125141
4072,2961,1586,Beauty,will,East,SEO,0,0.19411848
4073,3863,1010,Clothing,will,West,Email,0,0.408728695
4074,7603,71,school products,kishan,North,Email,0,0.103687837
4075,5567,911,Beauty,jack,West,Social Media,0,0.121236096
4076,7513,1938,Clothing,will,West,SEO,0,0.436307613
4077,5005,594,furniture,kishan,East,Paid Ads,0,0.118240623
4078,1183,1396,school products,will,East,Email,0,0.136299925
4079,8755,1641,Clothing,jack,West,Paid Ads,0,0.350205361
4080,4358,600,furniture,jack,East,Paid Ads,0,0.106768069
4081,7615,514,school products,jack,South,Email,1,0.085784252
4082,7797,1896,Toys,kishan,West,SEO,0,0.119707773
4083,9728,84,school products,will,East,Paid Ads,0,0.194280778
4084,8678,994,Toys,kishan,West,SEO,0,0.119707773
4085,6698,1067,Toys,will,East,Paid Ads,0,0.224635142
4086,2273,1690,Toys,kishan,South,SEO,0,0.124052169
4087,7653,839,Beauty,will,South,SEO,0,0.219174884
4088,2096,1958,Beauty,kishan,West,SEO,0,0.133664706
4089,9002,606,Toys,will,South,SEO,0,0.198333286
4090,5247,810,furniture,kishan,South,Email,0,0.092780532
4091,6314,133,Toys,jack,East,Paid Ads,0,0.128789272
4092,4354,1419,Clothing,kishan,West,SEO,0,0.307034216
4093,1270,1089,Toys,jack,East,Social Media,0,0.098019185
4094,2186,290,Beauty,jack,East,Paid Ads,0,0.14363227
4095,7305,376,Beauty,will,North,Paid Ads,0,0.296239627
4096,3398,769,Clothing,jack,South,SEO,0,0.291436966
4097,7995,467,Clothing,jack,East,Paid Ads,0,0.325079001
4098,8299,1922,school products,will,East,Social Media,0,0.15056781
4099,5182,1237,furniture,kishan,East,Social Media,0,0.089731221
4100,3230,1172,furniture,kishan,South,Social Media,0,0.103036272
4101,7511,1597,furniture,jack,South,Paid Ads,0,0.122259992
4102,1128,471,Beauty,kishan,South,Paid Ads,0,0.179834844
4103,4672,149,furniture,jack,West,SEO,0,0.08926266
4104,5765,88,school products,kishan,East,Paid Ads,0,0.121287803
4105,4970,1348,school products,kishan,South,Paid Ads,1,0.138559713
4106,8545,1919,furniture,kishan,East,SEO,0,0.089474181
4107,6552,396,Clothing,jack,West,Social Media,0,0.283765322
4108,1627,790,school products,will,North,SEO,0,0.184525656
4109,7589,1428,Clothing,kishan,West,Email,0,0.283516755
4110,3044,1106,Beauty,kishan,South,Paid Ads,0,0.179834844
4111,3341,1665,school products,kishan,South,Paid Ads,0,0.138559713
4112,6884,1310,Clothing,jack,West,Email,0,0.260750103
4113,9185,1406,furniture,will,East,Email,0,0.132932644
4114,1249,865,Beauty,jack,South,Email,0,0.113407936
4115,3925,1816,Toys,kishan,South,SEO,0,0.124052169
4116,6043,1294,Toys,jack,West,Social Media,0,0.108414523
4117,1974,1316,furniture,kishan,East,SEO,0,0.089474181
4118,8192,1477,Beauty,kishan,West,Email,0,0.121105825
4119,3672,1739,Beauty,jack,West,SEO,0,0.120900794
4120,8279,24,Beauty,kishan,East,Paid Ads,0,0.158363707
4121,8531,956,Beauty,kishan,East,SEO,1,0.121177311
4122,9662,1887,Toys,will,North,Email,0,0.195372889
4123,2987,311,Clothing,jack,West,Paid Ads,0,0.350205361
4124,1090,1485,Beauty,jack,East,Social Media,1,0.109762711
4125,9721,1232,Clothing,kishan,South,SEO,0,0.315738591
4126,5059,1816,Beauty,kishan,North,SEO,0,0.150076118
4127,3773,1741,school products,jack,West,Email,0,0.08265357
4128,9383,664,school products,jack,East,Social Media,0,0.082943858
4129,8409,438,school products,jack,North,Paid Ads,0,0.136112955
4130,5440,1562,Beauty,kishan,North,Email,0,0.136217704
4131,8347,706,Clothing,will,South,Email,1,0.41857465
4132,2008,1360,Toys,will,North,SEO,0,0.213760243
4133,4783,422,furniture,kishan,West,Social Media,0,0.099344397
4134,7646,1774,Toys,kishan,East,Email,0,0.097911082
4135,5298,321,Beauty,kishan,North,SEO,0,0.150076118
4136,5668,1521,school products,jack,North,Paid Ads,0,0.136112955
4137,5287,587,school products,kishan,West,Email,0,0.091801254
4138,3052,947,Clothing,jack,South,Paid Ads,1,0.359498695
4139,7009,1187,Beauty,will,South,Paid Ads,0,0.276956974
4140,2716,1835,Toys,kishan,East,SEO,0,0.108361188
4141,1310,1565,Beauty,kishan,West,Social Media,0,0.134030009
4142,5538,1189,Beauty,jack,South,Paid Ads,0,0.163494093
4143,2260,849,school products,jack,East,Email,0,0.074521865
4144,4932,1722,Toys,jack,East,Social Media,0,0.098019185
4145,1584,1590,furniture,will,South,Social Media,0,0.16713439
4146,8616,1319,school products,will,West,SEO,0,0.165078746
4147,9551,42,Toys,kishan,North,Email,0,0.122031744
4148,3866,1948,Clothing,kishan,South,Email,1,0.291835194
4149,6898,1309,school products,jack,North,SEO,0,0.103508822
4150,3011,939,Clothing,will,North,SEO,1,0.469730111
4151,7251,387,school products,kishan,West,Social Media,0,0.101960913
4152,5939,1162,Beauty,jack,West,Paid Ads,0,0.158017592
4153,5006,1211,Toys,jack,East,Paid Ads,0,0.128789272
4154,2625,910,Clothing,will,West,Paid Ads,1,0.513674966
4155,1890,716,school products,will,East,Paid Ads,0,0.194280778
4156,7078,431,Clothing,kishan,South,Email,1,0.291835194
4157,8036,554,school products,kishan,North,Email,0,0.103687837
4158,9923,1886,school products,jack,West,SEO,0,0.091640662
4159,4961,1440,furniture,jack,South,SEO,0,0.092618402
4160,3504,800,furniture,jack,East,Paid Ads,0,0.106768069
4161,9806,426,furniture,kishan,West,SEO,0,0.099062816
4162,4806,1440,Clothing,will,North,Email,0,0.441693962
4163,7100,26,Beauty,kishan,South,Paid Ads,1,0.179834844
4164,2719,1395,school products,will,West,Paid Ads,0,0.212480128
4165,7686,385,Toys,kishan,West,Email,0,0.108296331
4166,2587,56,furniture,kishan,South,Social Media,0,0.103036272
4167,8000,1277,Clothing,will,East,Paid Ads,0,0.485584682
4168,1896,634,Clothing,kishan,East,SEO,1,0.283653169
4169,6558,106,Clothing,kishan,West,Social Media,0,0.307705045
4170,9469,1154,Toys,jack,East,Email,0,0.088213709
4171,5647,849,Toys,will,East,Social Media,1,0.17558079
4172,3432,670,furniture,will,South,Social Media,0,0.16713439
4173,4904,376,Toys,jack,East,Paid Ads,0,0.128789272
4174,7837,743,furniture,will,East,Social Media,1,0.146907997
4175,2449,967,Toys,jack,South,SEO,0,0.112087416
4176,5500,308,Toys,will,West,Paid Ads,0,0.244813981
4177,6454,91,Toys,will,West,Email,0,0.175028168
4178,5117,1417,furniture,will,South,SEO,0,0.166696228
4179,9869,1558,school products,will,North,Paid Ads,0,0.235933151
4180,3028,802,furniture,jack,South,Social Media,1,0.092883554
4181,7845,110,school products,jack,North,SEO,0,0.103508822
4182,4758,1585,Clothing,will,East,Paid Ads,1,0.485584682
4183,6904,1665,Clothing,kishan,West,Paid Ads,1,0.376801455
4184,5624,585,furniture,jack,North,Email,0,0.091056716
4185,9848,340,school products,will,North,Paid Ads,0,0.235933151
4186,1165,1589,school products,jack,East,Email,0,0.074521865
4187,5591,979,school products,kishan,West,Social Media,0,0.101960913
4188,1589,356,Clothing,kishan,East,Paid Ads,1,0.350797051
4189,5524,1916,furniture,kishan,West,Paid Ads,0,0.130470318
4190,3821,168,Beauty,will,West,Social Media,0,0.212834062
4191,7509,557,school products,will,East,Paid Ads,1,0.194280778
4192,8693,1476,school products,kishan,North,Paid Ads,0,0.150208456
4193,1071,905,Beauty,jack,South,SEO,0,0.125282325
4194,4580,105,furniture,jack,West,Email,0,0.080488111
4195,8962,150,school products,kishan,West,Paid Ads,0,0.13378485
4196,1268,146,furniture,will,South,Paid Ads,1,0.214442771
4197,3462,716,school products,jack,South,Email,0,0.085784252
4198,2015,874,Toys,jack,East,SEO,0,0.097740952
4199,8984,299,school products,jack,West,Email,0,0.08265357
4200,1406,1191,Toys,will,East,Paid Ads,0,0.224635142
4201,8384,1737,furniture,kishan,South,Social Media,1,0.103036272
4202,7049,646,school products,will,East,Social Media,0,0.15056781
4203,7169,723,Clothing,jack,West,SEO,0,0.28312534
4204,8982,1072,Clothing,kishan,North,SEO,0,0.336464866
4205,1985,638,Beauty,will,North,Paid Ads,0,0.296239627
4206,5485,239,Clothing,kishan,West,SEO,1,0.307034216
4207,9901,1031,Toys,jack,East,Paid Ads,1,0.128789272
4208,3618,464,Clothing,will,South,Social Media,0,0.447095242
4209,7289,453,Clothing,kishan,South,SEO,0,0.315738591
4210,7928,784,Clothing,will,North,Paid Ads,0,0.547270125
4211,6368,897,school products,jack,East,Email,0,0.074521865
4212,5621,371,Beauty,kishan,South,SEO,0,0.138435966
4213,8566,1573,furniture,jack,South,Paid Ads,0,0.122259992
4214,5670,487,Beauty,kishan,West,Paid Ads,0,0.173924789
4215,8658,1235,Toys,jack,East,Email,0,0.088213709
4216,2003,165,school products,jack,East,Social Media,0,0.082943858
4217,8504,1149,school products,will,South,Email,0,0.155331725
4218,3466,1361,Clothing,jack,East,Paid Ads,0,0.325079001
4219,2939,192,Clothing,will,East,Email,1,0.381871042
4220,2635,730,Toys,jack,East,Email,0,0.088213709
4221,9095,214,school products,jack,West,Paid Ads,0,0.121011068
4222,7265,574,furniture,jack,South,Social Media,0,0.092883554
4223,2895,1352,Beauty,kishan,North,Email,0,0.136217704
4224,7524,957,school products,will,East,Email,0,0.136299925
4225,2073,381,furniture,kishan,South,SEO,0,0.102745421
4226,6184,673,furniture,will,North,SEO,0,0.180215556
4227,3402,1602,Beauty,jack,West,Paid Ads,1,0.158017592
4228,5895,798,furniture,kishan,South,Paid Ads,0,0.13514534
4229,8331,239,Toys,will,West,Paid Ads,0,0.244813981
4230,2956,1556,furniture,jack,South,SEO,0,0.092618402
4231,8023,700,Toys,will,West,Paid Ads,1,0.244813981
4232,4907,1106,furniture,will,South,Email,0,0.15157678
4233,1807,1387,Clothing,jack,West,Email,0,0.260750103
4234,9378,505,furniture,kishan,North,Social Media,0,0.112087138
4235,5827,202,Toys,jack,South,Paid Ads,0,0.146950778
4236,5524,920,furniture,kishan,North,Email,0,0.101031991
4237,3284,1528,furniture,will,East,Email,0,0.132932644
4238,6313,1668,furniture,will,North,Social Media,0,0.180681549
4239,1757,37,Toys,will,South,Email,0,0.180967503
4240,5887,644,furniture,kishan,North,Social Media,0,0.112087138
4241,4854,1613,Beauty,jack,South,Social Media,0,0.125628041
4242,4558,1625,Beauty,kishan,West,SEO,0,0.133664706
4243,1961,1997,Toys,will,East,Email,0,0.159387414
4244,4847,1426,Clothing,will,North,SEO,0,0.469730111
4245,7726,765,Beauty,jack,East,Email,0,0.098911283
4246,4575,1880,school products,kishan,North,SEO,0,0.114676122
4247,3418,706,Beauty,will,South,Social Media,0,0.219714616
4248,5198,1200,school products,kishan,North,Social Media,0,0.114996418
4249,2001,545,Toys,kishan,East,Social Media,0,0.108666012
4250,6244,1594,Clothing,jack,North,Social Media,0,0.311969669
4251,8119,1491,school products,jack,East,Email,0,0.074521865
4252,5066,1225,school products,will,East,Paid Ads,0,0.194280778
4253,3845,540,Beauty,jack,South,Email,0,0.113407936
4254,9849,1571,school products,kishan,West,SEO,0,0.101672753
4255,6316,1017,Toys,jack,West,Email,0,0.097681755
4256,1422,1661,Toys,kishan,North,Email,0,0.122031744
4257,7715,394,Toys,will,East,SEO,0,0.175125141
4258,5266,833,Beauty,kishan,South,Social Media,0,0.13881222
4259,8549,1066,Clothing,jack,West,SEO,0,0.28312534
4260,7316,597,Beauty,jack,South,SEO,0,0.125282325
4261,3710,393,Toys,will,South,Paid Ads,0,0.252396894
4262,9644,700,Beauty,jack,East,Paid Ads,0,0.14363227
4263,9069,1647,Toys,will,North,Social Media,0,0.2142903
4264,2657,1807,furniture,will,East,SEO,0,0.146513533
4265,3541,441,furniture,jack,West,SEO,0,0.08926266
4266,7763,1861,school products,kishan,West,SEO,1,0.101672753
4267,4075,1641,Clothing,will,South,Email,0,0.41857465
4268,4164,1530,furniture,kishan,East,Paid Ads,1,0.118240623
4269,3053,918,Toys,jack,East,Paid Ads,0,0.128789272
4270,9479,320,Beauty,kishan,South,Social Media,0,0.13881222
4271,6737,553,Beauty,kishan,North,Paid Ads,1,0.194171444
4272,4217,1239,school products,kishan,South,Paid Ads,0,0.138559713
4273,2447,1095,Beauty,kishan,South,Social Media,0,0.13881222
4274,7009,568,furniture,jack,West,SEO,0,0.08926266
4275,1607,919,Beauty,jack,East,Email,0,0.098911283
4276,5552,236,furniture,kishan,West,Social Media,0,0.099344397
4277,2764,1305,furniture,jack,South,Paid Ads,0,0.122259992
4278,3671,987,Clothing,jack,East,Social Media,0,0.261487591
4279,7519,1641,school products,will,South,Paid Ads,0,0.219352428
4280,4962,1926,Toys,jack,South,SEO,1,0.112087416
4281,4177,1911,furniture,kishan,North,SEO,0,0.111773922
4282,4722,1186,school products,jack,West,SEO,0,0.091640662
4283,5906,1215,Toys,jack,West,Paid Ads,0,0.141934397
4284,8263,1033,Beauty,jack,South,Social Media,0,0.125628041
4285,6054,60,school products,jack,North,Paid Ads,0,0.136112955
4286,1808,893,school products,will,South,SEO,0,0.170750341
4287,1725,1841,school products,kishan,South,SEO,0,0.105441025
4288,8701,225,Beauty,kishan,South,SEO,0,0.138435966
4289,2216,1843,Beauty,jack,North,Paid Ads,0,0.176808825
4290,5051,700,school products,jack,East,Email,0,0.074521865
4291,3197,582,Clothing,will,North,SEO,0,0.469730111
4292,3806,1829,furniture,jack,South,Social Media,0,0.092883554
4293,9970,1311,Beauty,will,East,SEO,0,0.19411848
4294,1972,994,Clothing,kishan,South,Paid Ads,1,0.386380896
4295,6634,169,Beauty,kishan,North,Social Media,1,0.150478482
4296,8483,1086,school products,will,North,Paid Ads,0,0.235933151
4297,3123,1373,Clothing,kishan,East,Email,1,0.26125142
4298,9790,1466,Toys,jack,North,Email,0,0.110237335
4299,1224,14,furniture,jack,South,Paid Ads,0,0.122259992
4300,2814,164,furniture,will,East,SEO,0,0.146513533
4301,2106,1444,Beauty,kishan,West,Social Media,1,0.134030009
4302,1124,757,furniture,kishan,South,SEO,0,0.102745421
4303,4246,1871,Toys,will,West,Paid Ads,0,0.244813981
4304,3931,1544,Clothing,will,East,Paid Ads,0,0.485584682
4305,3971,1690,Clothing,kishan,East,SEO,0,0.283653169
4306,3017,1572,school products,will,South,Social Media,0,0.17119697
4307,8415,1584,Clothing,jack,North,Social Media,1,0.311969669
4308,3415,1621,Beauty,kishan,South,Social Media,0,0.13881222
4309,4096,1052,Toys,will,North,Social Media,0,0.2142903
4310,2609,1732,school products,will,North,Social Media,0,0.185000278
4311,1717,446,Beauty,will,South,Email,0,0.200440509
4312,4561,1232,Beauty,kishan,East,Email,0,0.10964323
4313,7782,1494,Beauty,jack,South,Paid Ads,0,0.163494093
4314,2048,716,furniture,jack,West,Email,0,0.080488111
4315,9307,976,Beauty,kishan,East,Social Media,0,0.121513273
4316,8905,819,furniture,will,North,Social Media,0,0.180681549
4317,6578,104,Clothing,kishan,East,Social Media,0,0.284293871
4318,2620,742,furniture,kishan,South,Paid Ads,0,0.13514534
4319,7548,426,Beauty,will,East,Paid Ads,0,0.247387721
4320,8381,1125,Toys,kishan,North,SEO,0,0.134671931
4321,5780,1565,Toys,jack,North,Email,0,0.110237335
4322,4792,639,Clothing,kishan,East,Email,0,0.26125142
4323,3941,850,Beauty,will,West,SEO,0,0.212306634
4324,6695,1546,furniture,kishan,North,SEO,0,0.111773922
4325,7401,1130,Toys,jack,West,Email,1,0.097681755
4326,7197,1703,school products,kishan,North,Social Media,0,0.114996418
4327,6450,769,Beauty,kishan,East,Email,0,0.10964323
4328,9975,1831,Beauty,kishan,North,Social Media,0,0.150478482
4329,9432,277,school products,kishan,West,Paid Ads,0,0.13378485
4330,6874,1089,Toys,will,West,Email,0,0.175028168
4331,2553,1807,school products,jack,East,Email,0,0.074521865
4332,2012,900,Clothing,jack,West,Paid Ads,0,0.350205361
4333,9378,188,furniture,jack,West,Paid Ads,1,0.117969907
4334,2881,1341,furniture,kishan,East,Paid Ads,0,0.118240623
4335,7799,1940,Toys,jack,North,Paid Ads,0,0.15917461
4336,5586,1162,school products,will,East,Paid Ads,0,0.194280778
4337,9622,1367,Beauty,kishan,North,SEO,0,0.150076118
4338,9430,105,Beauty,kishan,North,SEO,0,0.150076118
4339,7447,546,Beauty,jack,North,Paid Ads,1,0.176808825
4340,3345,380,Clothing,kishan,South,Paid Ads,1,0.386380896
4341,1075,110,Clothing,kishan,North,Paid Ads,1,0.408972798
4342,6877,1968,Beauty,jack,East,Paid Ads,0,0.14363227
4343,7785,545,Toys,will,East,Social Media,1,0.17558079
4344,5922,354,Clothing,will,East,Social Media,1,0.409652787
4345,9090,743,Clothing,jack,South,Paid Ads,0,0.359498695
4346,3330,317,furniture,will,West,Paid Ads,0,0.207683368
4347,5686,1290,furniture,will,South,Email,0,0.15157678
4348,2902,1718,Toys,will,East,Paid Ads,0,0.224635142
4349,5670,1876,Clothing,kishan,East,Paid Ads,0,0.350797051
4350,8143,1089,Clothing,kishan,West,SEO,1,0.307034216
4351,3059,333,school products,kishan,South,Social Media,0,0.105738608
4352,1140,1537,Toys,will,East,Paid Ads,0,0.224635142
4353,2789,1157,Toys,kishan,North,Social Media,0,0.135039558
4354,1016,592,school products,will,North,Social Media,0,0.185000278
4355,1464,783,school products,jack,East,Email,0,0.074521865
4356,5471,1777,furniture,will,North,Social Media,0,0.180681549
4357,2827,540,Toys,kishan,West,Social Media,0,0.120040218
4358,9711,735,Toys,will,East,Paid Ads,0,0.224635142
4359,6956,1559,school products,kishan,South,SEO,0,0.105441025
4360,1089,1520,Beauty,kishan,East,Paid Ads,0,0.158363707
4361,5815,621,Beauty,jack,West,Paid Ads,0,0.158017592
4362,3851,619,furniture,jack,South,SEO,0,0.092618402
4363,3843,1681,Beauty,kishan,West,SEO,0,0.133664706
4364,7543,1393,Beauty,will,North,Email,0,0.215987213
4365,6901,1890,Beauty,jack,North,SEO,0,0.135991048
4366,1969,909,Clothing,jack,North,Paid Ads,0,0.381496001
4367,2094,1934,furniture,kishan,West,SEO,0,0.099062816
4368,7124,1675,school products,will,West,SEO,0,0.165078746
4369,8347,1820,Beauty,jack,East,SEO,0,0.109455189
4370,4195,1834,Clothing,jack,South,Social Media,0,0.292088081
4371,2404,992,Beauty,will,South,Email,0,0.200440509
4372,7940,99,Clothing,jack,West,Social Media,0,0.283765322
4373,5290,317,furniture,will,West,Social Media,1,0.161559502
4374,4982,123,Beauty,kishan,North,Email,0,0.136217704
4375,6555,1344,Clothing,jack,West,Social Media,0,0.283765322
4376,8954,799,Toys,kishan,North,SEO,0,0.134671931
4377,5713,1617,Toys,will,West,Email,0,0.175028168
4378,4092,1519,Clothing,kishan,South,Social Media,1,0.316419754
4379,5159,457,Beauty,kishan,East,Paid Ads,0,0.158363707
4380,7308,522,Beauty,kishan,West,Social Media,1,0.134030009
4381,8478,520,furniture,will,North,Paid Ads,0,0.230762079
4382,9476,917,furniture,will,East,SEO,0,0.146513533
4383,5933,717,school products,will,North,Paid Ads,0,0.235933151
4384,5926,315,furniture,will,North,Social Media,0,0.180681549
4385,4969,1970,Beauty,will,East,Social Media,0,0.194611888
